Tienda,cluster,latitude,longitude,Nombre Tienda,Region
20003256,10,3.3874422,-76.5606602,si hay,region cali
20003258,10,3.3890642,-76.5586876,tienda angie,region cali
20003268,10,3.3797356,-76.55781280000002,altos de la luisa,region cali
20003269,10,3.3872235,-76.5560969,tienda los joanes,region cali
20003341,10,3.3784619,-76.55988190000002,tablon,region cali
20003352,10,3.4652984,-76.5179848,tienda don luis,region cali
20003379,10,3.4359255,-76.51149000000002,tienda las avenidas,region cali
20003405,10,3.4209910000000003,-76.49413990000002,tienda mixta geovanny,region cali
20003417,10,3.4156347,-76.55650519999998,tienda mixta,region cali
20003442,10,3.4279924,-76.5173088,tienda la gloria,region cali
20003453,10,3.5002319,-76.49276619999998,tienda mixta,region cali
20003490,10,3.4516467000000004,-76.53198540000002,tienda mixta diana,region cali
20003534,10,3.4410371,-76.52050179999998,tienda mixta,region cali
20003551,10,3.4284949,-76.46264609999999,el progreso,region cali
20003577,10,3.4532991,-76.56910079999999,tienda ruiz c,region cali
20003580,10,3.4536762000000003,-76.5684622,tienda chelito,region cali
20003583,10,3.4530707,-76.5671455,tienda mixta,region cali
20003585,10,3.456242,-76.5696291,miscelánea yuli,region cali
20003592,10,3.4535229,-76.5597702,tienda mixta,region cali
20003596,10,3.2612136,-76.54081219999998,tienda arboleda,region cali
20003602,10,3.2670097,-76.5437407,tienda mixta,region cali
20003604,10,3.4507475,-76.54378050000003,tienda paula,region cali
20003637,10,3.45522,-76.5604913,variedades amparo,region cali
20003640,10,3.4542134,-76.5614928,tienda mixta,region cali
20003641,10,3.4521411,-76.52523459999998,la prosperidad,region cali
20003647,10,3.4513445,-76.5406498,maxitienda la 4,region cali
20003661,10,3.2635799,-76.542169,rapitienda todo en uno,region cali
20003670,10,3.4544006,-76.55070490000001,tienda mixta el paisa,region cali
20003686,10,3.4200346,-76.53779420000002,minimarket descanso,region cali
20003698,10,3.263252,-76.54176029999998,miscelanea la estacion,region cali
20003699,10,3.2633283,-76.54292650000002,tienda la sorpresa,region cali
20003704,10,3.2717457000000003,-76.53456380000002,tienda real,region cali
20003721,10,3.4208839,-76.49708570000001,tienda 20 de julio,region cali
20003730,10,3.4303996,-76.5394687,miscelanea multiservicios,region cali
20003747,10,3.4360494,-76.5373151,miscelanea pasos,region cali
20003759,10,3.4435939,-76.5334594,el señor es mi pastor,region cali
20003771,10,3.2621269,-76.5358207,miscelanea las mellis,region cali
20003809,10,3.4516467000000004,-76.53198540000002,tienda la española,region cali
20003856,10,,,tienda mixt,region cali
20003864,10,3.437925,-76.52063000000003,la gran tienda de raquel,region cali
20003866,10,3.3664904000000004,-76.53001859999998,variedades angie valeria,region cali
20003893,10,3.2617697,-76.5403266,bethel.comunicaciones,region cali
20003914,10,3.2687194,-76.5335078,tienda laudy,region cali
20003917,10,3.2651665000000003,-76.53615129999999,tienda amigos,region cali
20003946,10,3.2574288,-76.54143049999998,tienda lt,region cali
20003962,10,3.2503213,-76.53709690000002,la esperanza,region cali
20003971,10,3.5776324,-76.4914229,tienda jjj,region cali
20003987,10,3.2363115,-76.5115938,tienda mixta,region cali
20004006,10,3.2539702,-76.5437271,tienda manuelita,region cali
20004011,10,3.4169954,-76.4795589,tienda la economia,region cali
20004013,10,3.432742,-76.53537589999998,tienda mixta,region cali
20004020,10,3.2617697,-76.5403266,tienda mixta,region cali
20004042,10,3.4077138,-76.5284081,tienda jaime,region cali
20004046,10,3.4436534,-76.54124,rapiexitosa,region cali
20004061,10,3.2620105,-76.5369719,tienda mixta,region cali
20004083,10,3.2267521,-76.5115783,tienda nissi,region cali
20004165,10,3.3973734,-76.5039046,tienda la gran economia,region cali
20004171,10,3.4019502,-76.51254540000002,tienda marlin,region cali
20004178,10,3.5884684,-76.50266789999998,tienda la favorita,region cali
20004208,10,3.4121224000000003,-76.5091193,tienda san jair,region cali
20004243,10,3.4092559,-76.5278146,tienda j y m,region cali
20004253,10,3.2578805,-76.53468170000002,tienda el girasol,region cali
20004284,10,3.2550719,-76.5443964,tienda la abundacia,region cali
20004286,10,3.2539702,-76.5437271,tienda adonay,region cali
20004374,10,3.4544627999999995,-76.5599873,la exitosa,region cali
20004375,10,3.4549502,-76.5594212,tienda mixta laura,region cali
20004487,10,3.2363115,-76.5115938,tienda minimarket kprichos,region cali
20004490,10,3.4094254,-76.5432072,avicola pensilvania,region cali
20004492,10,3.235614200000001,-76.5090013,miscelanea rr,region cali
20004494,10,3.2623424,-76.5322758,variedades sofi,region cali
20004500,10,3.4542129,-76.5281305,tienda mixta,region cali
20004509,10,3.5774967000000006,-76.4882276,tienda mixta,region cali
20004537,10,3.4587533,-76.48048659999998,tienda mixta,region cali
20004562,10,3.418734,-76.48831679999998,tienda mixta,region cali
20004608,10,3.4110221,-76.50384400000002,tienda mixta la buena,region cali
20004612,10,3.421817,-76.5226385,tienda mixta,region cali
20004619,10,3.3726257000000004,-76.54949659999998,variedades soraya,region cali
20004631,10,3.4224573,-76.544917,tienda mixta,region cali
20004632,10,3.4194527000000003,-76.50868369999998,tienda mixta,region cali
20004677,10,3.4380005,-76.48959479999998,tienda mixta,region cali
20004687,10,6.169694,-75.6398162,tienda carol,region medellin
20004690,10,6.1855467000000015,-75.59475040000002,sal y pimienta,region medellin
20004714,10,6.172087299999999,-75.60574439999998,granero chopin,region medellin
20004719,10,6.1786046,-75.60567940000001,donde hernan,region medellin
20004727,10,6.163468000000001,-75.6188353,merca fruver mi rey,region medellin
20004729,10,6.1614746,-75.61531240000002,la tiendita,region medellin
20004740,10,6.1759507000000005,-75.61393129999998,granero mixto el milagro,region medellin
20004741,10,6.166813299999999,-75.61672539999998,granero verja,region medellin
20004744,10,6.173248099999999,-75.6174178,pan de vida,region medellin
20004751,10,6.1656209,-75.61540450000003,tienda samar,region medellin
20004761,10,6.16679,-75.61623929999998,tienda yileal,region medellin
20004766,10,3.4378345,-76.4776416,tienda mixta,region cali
20004772,10,3.4238879,-76.4885582,tienda mixta,region cali
20004780,10,3.4516467000000004,-76.53198540000002,tienda sanlau,region cali
20004805,10,6.1739168,-75.6326337,rancho y licores hugo,region medellin
20004810,10,6.1722103,-75.628959,tienda la muneca,region medellin
20004811,10,6.174261899999999,-75.6287923,juancho pan,region medellin
20004822,10,6.247475,-75.60231800000003,legumbreria los gurrenos,region medellin
20004834,10,3.2499723,-76.53571840000002,tienda valentina,region cali
20004837,10,6.174828099999999,-75.63512109999998,tienda lis,region medellin
20004853,10,,,pipes,region medellin
20004864,10,6.1552016,-75.57995009999998,duscar,region medellin
20004865,10,6.171939,-75.61121469999998,tienda lcl,region medellin
20004866,10,6.17443,-75.60615969999998,los monos,region medellin
20004867,10,6.167973,-75.6215222,el remanzo de naranjo,region medellin
20004868,10,6.1710904000000015,-75.59325969999998,varpas,region medellin
20004869,10,6.168417099999999,-75.5923797,delicias pica,region medellin
20004873,10,6.1611842,-75.5917391,granero hupy,region medellin
20004876,10,6.1608247,-75.59206329999998,la tienda de nosotras,region medellin
20004878,10,6.1582324,-75.59559300000002,brisas el trianon,region medellin
20004895,10,6.1701315,-75.58822159999998,el gaitan,region medellin
20004896,10,6.164740699999999,-75.581391,salsamentaria el guaimaro,region medellin
20004901,10,6.169422099999999,-75.58212449999998,el reencuentro,region medellin
20004902,10,6.171143,-75.58361,tienda del barrio,region medellin
20004909,10,6.1708232,-75.58321090000003,oro sol,region medellin
20004915,10,6.1708552,-75.5794975,la esencial,region medellin
20004921,10,6.154731,-75.57930429999998,tienda la silga,region medellin
20004923,10,6.1618558,-75.58554190000002,mercados expreso,region medellin
20004925,10,6.1730496,-75.5820876,tienda nueva,region medellin
20004928,10,6.1628795,-75.58267740000002,la tienda de lukas,region medellin
20004932,10,6.173840900000001,-75.5844008,la cosecha por tradicion,region medellin
20004934,10,6.1636206,-75.584586,smit herrera,region medellin
20004943,10,6.1634147000000015,-75.58292879999998,el colectivo,region medellin
20004946,10,6.1574673,-75.57941869999998,mercado la calera,region medellin
20004949,10,6.1521514,-75.61944009999998,tienda manuel r,region medellin
20004952,10,6.160397100000001,-75.58371729999998,esquina la fe,region medellin
20004962,10,6.158183,-75.58485499999998,quiero pan,region medellin
20004971,10,6.1738285999999984,-75.5844061,tienda liz,region medellin
20004973,10,6.1740007000000015,-75.5851395,arriero del cefit,region medellin
20004977,10,6.170385400000002,-75.58303699999998,granero will,region medellin
20004978,10,6.1490147,-75.6227425,valparaiso,region medellin
20004979,10,6.1770434000000005,-75.57923309999998,gonis,region medellin
20004980,10,6.151015900000001,-75.62117719999998,cafeteria unidad deportiva,region medellin
20004981,10,6.151015900000001,-75.62117719999998,carlos,region medellin
20004983,10,6.155727,-75.6439698,variedades andrea,region medellin
20004985,10,6.157393,-75.643034,dulceria el milagroso,region medellin
20004986,10,3.4197341,-76.5264607,miscelanea la gran esquina,region cali
20005000,10,6.084111599999999,-75.6339442,granero acuarela,region medellin
20005010,10,6.152907,-75.6138526,mercados santa ana,region medellin
20005013,10,6.1601598,-75.62444350000001,mercado parajumar,region medellin
20005017,10,3.4924227,-76.51698990000001,merca sánchez,region cali
20005020,10,3.4533906,-76.484911,tienda mixta rosa,region cali
20005025,10,3.4602363,-76.48164589999998,tienda mixta 7g,region cali
20005043,10,3.4205509,-76.5340928,la gran subasta,region cali
20005044,10,3.4107252,-76.50496740000001,la economía,region cali
20005047,10,3.4461618,-76.5475228,variedades totoy,region cali
20005048,10,3.4287123,-76.53686529999997,miscelanea la 9,region cali
20005058,10,3.3949235,-76.51625659999998,tienda adriana,region cali
20005064,10,3.3825343,-76.52050419999998,barra  y licores jc,region cali
20005085,10,3.4463109,-76.524311,tienda mixta la t,region cali
20005099,10,3.4413889,-76.5127778,cafetería viviana,region cali
20005118,10,3.4334454,-76.479079,sn,region cali
20005119,10,3.4334454,-76.479079,nicofer,region cali
20005123,10,3.4232031000000003,-76.4673096,tienda duvan,region cali
20005132,10,3.4151037000000004,-76.48662410000001,tienda mixta ara,region cali
20005139,10,3.4453435,-76.5207197,tienda mis sueños,region cali
20005159,10,3.4183274,-76.4868905,delicias yuli,region cali
20005182,10,3.4542366,-76.575868,miscelánea ashly,region cali
20005198,10,3.4486908,-76.5355738,sallent aria pqr tiple,region cali
20005215,10,3.3986732,-76.51529740000002,tienda mixta carla,region cali
20005216,10,3.4041471,-76.5046099,tienda mixta,region cali
20005232,10,3.4489054,-76.51036049999998,comercializadora ceballos,region cali
20005245,10,3.43405,-76.49724930000002,los almendros,region cali
20005287,10,3.4516467000000004,-76.53198540000002,goldrin,region cali
20005297,10,3.3754826,-76.5199658,exito,region cali
20005299,10,3.4134411,-76.55729649999998,je,region cali
20005307,10,3.42579,-76.5275626,rancho licores la 32,region cali
20005314,10,3.4133797999999995,-76.5291187,isabel,region cali
20005316,10,3.4162065000000004,-76.5321122,tienda y variedades leydi,region cali
20005332,10,3.4749724000000004,-76.4847546,tienda miscelanea la ortiga,region cali
20005345,10,3.3978806000000006,-76.53990429999998,chasa,region cali
20005373,10,3.399507,-76.54973629999998,nohelia,region cali
20005378,10,3.4467459000000003,-76.5336718,tienda españ,region cali
20005379,10,3.4471166,-76.5286545,tienda cathe,region cali
20005413,10,3.4569604,-76.5179957,aqui es jhon,region cali
20005418,10,3.4348699000000003,-76.48140240000002,estanco la mona,region cali
20005419,10,3.4274249,-76.47387359999998,el paisa,region cali
20005420,10,3.4516467000000004,-76.53198540000002,variedad mafe,region cali
20005443,10,3.4213086,-76.47800099999998,variedades danna,region cali
20005454,10,3.4682263,-76.516402,embajada argentina,region cali
20005459,10,3.4139178999999995,-76.4865018,tienda mixta 1 a,region cali
20005477,10,3.4190008,-76.5623179,tienda primero de mayo,region cali
20005479,10,3.4344582000000003,-76.4693185,tienda las gemelas,region cali
20005484,10,6.2107122000000015,-75.5676673,tienda el rincon,region medellin
20005490,10,6.082706099999999,-75.6352041,tienda mixta alberto,region medellin
20005496,10,6.173712999999999,-75.6352288,tienda anthon,region medellin
20005502,10,6.150154199999999,-75.62304999999998,charcuteria pico pico,region medellin
20005504,10,6.08262,-75.633901,tienda donde martin,region medellin
20005506,10,6.146953599999999,-75.6235305,tienda gente feliz,region medellin
20005512,10,6.1594748999999975,-75.5981599,abarrotes senorial,region medellin
20005513,10,6.171969,-75.61396690000002,mi negocio,region medellin
20005515,10,6.171969,-75.61396690000002,4 esquinas,region medellin
20005517,10,6.161087599999999,-75.6387777,tienda j j,region medellin
20005524,10,6.173099700000002,-75.6129184,tienda fenix,region medellin
20005525,10,6.2266669000000014,-75.5911449,mechas,region medellin
20005551,10,6.184361900000002,-75.60177900000002,legumbreria,region medellin
20005555,10,6.185874399999999,-75.5961473,legaber,region medellin
20005557,10,6.236617099999999,-75.54519499999998,tienda ahorra max,region medellin
20005562,10,6.173712999999999,-75.6352288,tienda anthon,region medellin
20005563,10,6.1682766,-75.61049,pepitos el punto del sabor,region medellin
20005574,10,3.390309,-76.544895,super tienda economia,region cali
20005584,10,3.4062063,-76.5020365,rapitienda family,region cali
20005586,10,6.1623297,-75.60313839999998,tienda ventanita,region medellin
20005602,10,6.088947,-75.63514709999998,el campanazo,region medellin
20005603,10,6.1008511,-75.6365995,variedades glorita,region medellin
20005621,10,6.1645419000000015,-75.5825047,granero lili,region medellin
20005628,10,6.165238899999999,-75.62142309999999,la tienda del barrio,region medellin
20005629,10,6.1895694999999975,-75.59751259999999,la pasarela,region medellin
20005636,10,6.1746992,-75.57960229999998,freski delicias,region medellin
20005655,10,6.092982699999999,-75.6369498,charcuteria darco,region medellin
20005658,10,6.0981467,-75.6362058,tienda el papito,region medellin
20005666,10,3.4609771,-76.4862679,tienda mixta,region cali
20005671,10,3.3880663,-76.5596401,autoservicio donde chino,region cali
20005680,10,3.4057735,-76.5007948,granos y abarrotes la esperanza,region cali
20005685,10,3.4142269,-76.53060409999998,warehouse,region cali
20005711,10,6.2496733,-75.60419329999998,tirnda ligia,region medellin
20005738,10,6.168371499999999,-75.6136173,charcuteria bj,region medellin
20005739,10,6.1680948,-75.61138000000003,la reja gris,region medellin
20005741,10,6.1655524,-75.6143007,viveres dona ana,region medellin
20005744,10,6.1555193999999975,-75.6436248,la roldana,region medellin
20005749,10,3.4717464,-76.52668840000003,finta futbol,region cali
20005759,10,6.211734,-75.585741,tienda maria auxiliadora,region medellin
20005778,10,6.2414815999999975,-75.5826996,la roca,region medellin
20005782,10,6.228842999999999,-75.5419101,rosmar,region medellin
20005783,10,6.2948721,-75.5428506,saledu,region medellin
20005784,10,6.228022699999999,-75.5434276,carpa azul numero 2,region medellin
20005785,10,6.2436143,-75.5586469,surtirapidas,region medellin
20005788,10,6.228670900000001,-75.52813239999998,porvenir,region medellin
20005793,10,6.2497028,-75.5656387,legumbreria lili,region medellin
20005801,10,6.2759230000000015,-75.5545719,tienda y variedades,region medellin
20005804,10,6.2089934,-75.5759877,wreja cafe,region medellin
20005809,10,6.2885715,-75.57257270000002,distribuidora san rafa,region medellin
20005843,10,6.2375503,-75.5613813,mercado villa flores,region medellin
20005844,10,6.2366915,-75.5708535,la tienda lotun,region medellin
20005845,10,6.2332465999999975,-75.5552957,lizz,region medellin
20005846,10,6.233703999999999,-75.59924149999998,la reja negra,region medellin
20005857,10,6.302671900000001,-75.577715,tienda yoli,region medellin
20005863,10,6.302241,-75.54701299999998,la recocha,region medellin
20005864,10,6.201868699999999,-75.58215320000002,sara,region medellin
20005887,10,6.1188387,-75.6365469,manza ita,region medellin
20005891,10,6.1186023,-75.63517519999998,tienda el coqui,region medellin
20005892,10,6.119409699999999,-75.6344227,el campresino,region medellin
20005894,10,6.1195073,-75.6341745,granero mixto el gamarro,region medellin
20005895,10,6.2792217999999975,-75.5568613,la chambrana,region medellin
20005914,10,6.173497500000001,-75.64876629999998,tienda miriam,region medellin
20005929,10,3.4099983,-76.4913303,tienda mixta,region cali
20005936,10,3.48757,-76.4950753,paovi,region cali
20005944,10,3.4391717000000006,-76.46789799999998,trujillano,region cali
20005956,10,3.3824754,-76.56016540000002,tienda mixta,region cali
20005957,10,3.4427175,-76.50458340000002,granero pablito,region cali
20005974,10,3.2612136,-76.54081219999998,mercado y variedades 8f,region cali
20005997,10,3.4496434,-76.5199725,doña ole  ba,region cali
20006000,10,3.4164448,-76.49277640000003,variedades a y v,region cali
20006011,10,3.4030524,-76.38745259999997,tienda mixta,region cali
20006017,10,3.4516467000000004,-76.53198540000002,tienda mixta,region cali
20006038,10,3.4013778,-76.38733640000002,tienda mixta el trebol,region cali
20006051,10,3.4138353,-76.3469434,la banbanderita,region cali
20006058,10,3.3905197,-76.5594222,tienda la gorda,region cali
20006077,10,3.3752403,-76.55230089999998,tienda luzmi,region cali
20006109,10,3.4276848,-76.4762652,la amistad,region cali
20006114,10,3.4273735,-76.48393259999997,mega fruver,region cali
20006116,10,3.4276848,-76.4762652,mixta,region cali
20006131,10,3.4530836000000003,-76.4881748,variedades dayana,region cali
20006133,10,3.4541039,-76.48648259999999,tienda mixta maleja,region cali
20006136,10,3.4559661,-76.48644139999998,supermercado los cosecheros,region cali
20006150,10,3.4540946000000003,-76.53720859999999,frual,region cali
20006155,10,3.4358655,-76.4789392,tienda mixta,region cali
20006156,10,3.4168578000000003,-76.540257,rapitienda la palma,region cali
20006165,10,6.286156399999999,-75.54389789999998,tienda el parque,region medellin
20006174,10,6.2802335,-75.5481137,granero el andino,region medellin
20006180,10,3.4114309,-76.50593549999998,tienda mixta,region cali
20006181,10,3.4127388,-76.53345759999998,tienda martha,region cali
20006186,10,3.4769824000000003,-76.4854012,droguería tejares,region cali
20006187,10,3.4902252,-76.4975011,tienda más barato,region cali
20006233,10,3.4735732000000006,-76.5195507,rapitienda victoria,region cali
20006247,10,6.1506574,-75.6218591,tienda los morales,region medellin
20006268,10,3.4102306,-76.34928690000002,tienda mixta,region cali
20006287,10,6.2053755,-75.5583011,la  reja negra,region medellin
20006289,10,6.270121499999999,-75.5363562,kiosko verde,region medellin
20006309,10,3.4102306,-76.34928690000002,nuestra tienda,region cali
20006310,10,3.419549,-76.5191059,tienda mixta,region cali
20006323,10,3.3601910000000004,-76.5333809,tienda ángela,region cali
20006338,10,6.2040808,-75.5556692,tienda cecicafe,region medellin
20006350,10,6.2682647000000005,-75.54315840000002,granero los alpes,region medellin
20006353,10,6.2688440000000005,-75.54545590000002,granero la paz,region medellin
20006356,10,6.2682647000000005,-75.54315840000002,el eden,region medellin
20006359,10,6.2682647000000005,-75.54315840000002,el descanso,region medellin
20006367,10,6.2452055,-75.552419,tienda los primos,region medellin
20006386,10,3.4167078,-76.5269926,tienda la palma,region cali
20006389,10,6.2040808,-75.5556692,salsamentaria jimenez,region medellin
20006400,10,6.2060133,-75.5640818,tienda melany,region medellin
20006404,10,6.206303699999999,-75.56520970000003,tienda gladis,region medellin
20006421,10,6.2072895999999975,-75.55483319999998,tienda vasquez,region medellin
20006428,10,3.4892958,-76.491179,miscelanea licores luisa,region cali
20006438,10,3.4187975,-76.4646358,tienda mixta,region cali
20006450,10,3.4292027000000003,-76.5525598,variedades esteban,region cali
20006471,10,3.4554179,-76.5791193,tienda la 1 ra entrada,region cali
20006475,10,6.2670438,-75.54436249999998,sala internet richard,region medellin
20006480,10,6.2655574,-75.5475196,salsamentaria verley,region medellin
20006496,10,6.1996980000000015,-75.5734322,variedades la 74,region medellin
20006497,10,6.2897643,-75.53800179999998,tienda alonso,region medellin
20006498,10,6.289545299999999,-75.53805190000001,tienda el campesino,region medellin
20006502,10,6.2877009999999975,-75.53814720000003,tienda ana,region medellin
20006507,10,6.2276744000000015,-75.5515262,granero y legumbreria carpinelo,region medellin
20006510,10,6.264124499999999,-75.54796050000002,los reyes del tinto,region medellin
20006515,10,3.4260364,-76.4816228,mixta,region cali
20006518,10,3.4260752,-76.4789602,mixta,region cali
20006535,10,6.285818799999999,-75.53922949999998,legumbreria la y,region medellin
20006536,10,6.2842322,-75.53912770000002,tienda naranjada,region medellin
20006537,10,6.282381299999999,-75.5406007,granero los pinos,region medellin
20006539,10,6.2866947,-75.54096659999998,tienda la gran esquina,region medellin
20006543,10,6.288907,-75.5431256,granero la amistad,region medellin
20006560,10,3.4166213,-76.5559245,tienda mixta,region cali
20006561,10,3.4080784,-76.5045176,tienda los angeles,region cali
20006565,10,3.4172175000000005,-76.55641419999998,mercy,region cali
20006566,10,3.4172175000000005,-76.55641419999998,tienda mixta,region cali
20006589,10,6.291459199999999,-75.54173639999998,tienda ventana azul,region medellin
20006594,10,6.2314927,-75.53713520000002,nuevo comienzo,region medellin
20006597,10,6.2266866,-75.55932349999998,tienda leo,region medellin
20006598,10,6.291459199999999,-75.54173639999998,el altico,region medellin
20006600,10,6.2930958,-75.5416469,el dim,region medellin
20006609,10,6.2266866,-75.55932349999998,misterio,region medellin
20006615,10,6.236481200000001,-75.55330529999998,tienda san jose,region medellin
20006616,10,6.2266866,-75.55932349999998,el desvare,region medellin
20006617,10,6.2266866,-75.55932349999998,la esperanza,region medellin
20006626,10,3.4109237,-76.52044409999998,rapimercar hanna,region cali
20006630,10,6.2276744000000015,-75.5515262,tienda gloria,region medellin
20006632,10,6.2639128,-75.5517612,la economia,region medellin
20006633,10,6.2639128,-75.5517612,la ventanita,region medellin
20006635,10,6.2866947,-75.54096659999998,tienda yenny,region medellin
20006636,10,6.2884553,-75.5430093,tienda mm,region medellin
20006654,10,6.2902217,-75.5430334,proveedora la placita,region medellin
20006656,10,6.2933734,-75.5462445,tienda dona luz,region medellin
20006658,10,6.2915505,-75.5436762,tienda maldonado,region medellin
20006659,10,6.2923158999999975,-75.5448315,la ventana amarilla,region medellin
20006660,10,6.209175000000001,-75.56666390000002,el amigaso,region medellin
20006661,10,6.2933734,-75.5462445,el poste,region medellin
20006665,10,3.4279924,-76.5173088,linda sonia,region cali
20006669,10,3.4002277000000003,-76.50195699999998,tienda mixta las dos palmas del mor,region cali
20006671,10,3.4488498999999995,-76.514308,las panpas,region cali
20006672,10,3.4242227999999995,-76.48898270000002,tienda mixta,region cali
20006673,10,6.2644698,-75.5499547,tienda la sapa,region medellin
20006675,10,6.2308388999999975,-75.5688377,revuelteria santa cruz,region medellin
20006680,10,6.196919500000001,-75.55783740000003,el potvrnirporvenir,region medellin
20006681,10,6.2928285000000015,-75.54862390000002,la esquina,region medellin
20006682,10,6.2923272999999975,-75.5496773,granero samuel jose,region medellin
20006687,10,6.297748599999999,-75.54808729999998,mercados popular,region medellin
20006690,10,6.29541,-75.54850390000001,la gran esquina,region medellin
20006692,10,6.2950953,-75.5489958,abarrotes la 43,region medellin
20006694,10,6.2988141,-75.5480705,lala esquina roja,region medellin
20006695,10,6.2988141,-75.5480705,la vina,region medellin
20006698,10,3.4535462,-76.5281713,tienda mixta baños,region cali
20006709,10,6.2988342999999976,-75.5449513,mixta,region medellin
20006711,10,6.2644698,-75.5499547,tienda,region medellin
20006712,10,6.2806244000000016,-75.5458257,merka mas por menos,region medellin
20006714,10,6.2851327,-75.54548670000001,detodito,region medellin
20006717,10,6.2877084000000005,-75.5445771,variedades santy,region medellin
20006718,10,6.298852699999999,-75.5450056,tienda nueva,region medellin
20006720,10,6.204097900000002,-75.56571679999998,silvana,region medellin
20006721,10,6.2105365999999975,-75.5700256,variedades leo,region medellin
20006724,10,6.2038581,-75.5547717,tienda majo,region medellin
20006734,10,6.293521699999999,-75.54877690000002,tienda la carpa roja,region medellin
20006735,10,6.290734099999999,-75.54406390000003,tienda mixta,region medellin
20006737,10,6.285281599999999,-75.54535329999999,tienda casa helados,region medellin
20006739,10,6.2889347,-75.54714190000001,tienda verde,region medellin
20006742,10,6.289416399999999,-75.5470642,la bendicion de dios,region medellin
20006743,10,6.208094,-75.56687600000002,tienda el dorado,region medellin
20006749,10,6.2855685,-75.54750949999998,reja negra,region medellin
20006750,10,6.301406,-75.54414140000002,canausal,region medellin
20006762,10,6.1946657,-75.57627480000002,tienda fredy,region medellin
20006766,10,6.2977772000000005,-75.5507861,tienda de nando,region medellin
20006772,10,6.2886728,-75.54809689999998,tienda el proveedor 2,region medellin
20006775,10,6.298587599999999,-75.5498757,tienda de jairo,region medellin
20006779,10,6.176433,-75.607232,salsamentaria bury,region medellin
20006784,10,6.2687289,-75.55770830000002,tienda la zarca,region medellin
20006798,10,3.4296703,-76.5247495,tienda el parque,region cali
20006803,10,3.4236699999999995,-76.49333899999998,tienda y variedades,region cali
20006815,10,6.296791799999999,-75.54759949999998,heladeria la mona,region medellin
20006820,10,6.2956081,-75.55429040000001,tienda de frank,region medellin
20006824,10,6.295046699999999,-75.54980649999997,granero las 2 m y m,region medellin
20006825,10,6.294552299999999,-75.55076590000002,tienda sonora la villa,region medellin
20006830,10,6.2687316,-75.5577079,reja negra,region medellin
20006856,10,6.2918916,-75.55303559999999,granero leity,region medellin
20006857,10,6.2968613,-75.5527841,el social,region medellin
20006859,10,6.296736999999999,-75.5507848,granero el diamante,region medellin
20006861,10,6.2055332000000005,-75.5764094,variadades nelly,region medellin
20006876,10,3.4150161,-76.5633988,tienda mixta,region cali
20006879,10,3.4230956,-76.5630718,tienda mixta,region cali
20006880,10,3.4162891,-76.5652356,tienda nueva,region cali
20006881,10,3.4104097,-76.52522859999998,tienda mixta,region cali
20006882,10,3.4162467000000003,-76.5650119,tienda mixta,region cali
20006894,10,3.4210756,-76.56316799999998,tienda mixta,region cali
20006898,10,6.2946601,-75.5833964,ofel,region medellin
20006899,10,3.4161633,-76.55444349999998,tienda mixta,region cali
20006900,10,3.4467550000000005,-76.49917099999998,panaderia,region cali
20006902,10,6.292079900000001,-75.5850648,ester,region medellin
20006913,10,6.2424509000000015,-75.6096249,el baraton,region medellin
20006914,10,6.2757611,-75.54548100000002,granero girasol,region medellin
20006921,10,6.2994927,-75.5492204,la espanola,region medellin
20006928,10,6.247864099999998,-75.5624776,yaneth,region medellin
20006930,10,6.3009580000000005,-75.55345899999998,tenda de alba,region medellin
20006952,10,3.4072794,-76.50746409999998,variedad nataly,region cali
20006958,10,3.4260913,-76.4781608,tienda rodríguez,region cali
20006963,10,6.1620393,-75.6201073,tenda mixta saul,region medellin
20006964,10,6.299140899999999,-75.5503317,granero la 109,region medellin
20006965,10,6.2993839000000005,-75.5513627,frito ilda,region medellin
20006968,10,6.1929227,-75.5811667,los abuelos,region medellin
20006969,10,6.299980400000001,-75.5516895,la campana,region medellin
20006976,10,6.230211199999999,-75.5286605,la ventanita de edelmira,region medellin
20006979,10,6.2631305,-75.5472764,charcuteria galeano,region medellin
20006983,10,6.262866199999999,-75.5464531,tienda y variedades,region medellin
20006985,10,6.2945081,-75.5498041,tienda mixta eko ahorro,region medellin
20006989,10,6.2985481,-75.55319469999998,reja azul,region medellin
20006993,10,6.2053872000000005,-75.57974589999998,tienda dolly,region medellin
20006995,10,3.4505182,-76.53875699999998,tienda karol,region cali
20006998,10,3.4838636,-76.5032087,miscelanea punto 62,region cali
20007004,10,3.2564085,-76.5364943,tda ana,region cali
20007013,10,6.230211199999999,-75.5286605,las 3 gracias,region medellin
20007015,10,6.249984899999999,-75.5684485,tienda el culumpio,region medellin
20007016,10,6.3002886,-75.5545839,el baraton,region medellin
20007017,10,6.263005199999999,-75.55338739999998,delicias la 43,region medellin
20007018,10,3.450791,-76.54074299999998,el crucero,region cali
20007019,10,3.4639691,-76.53178100000002,tienda mixta,region cali
20007024,10,3.4059788,-76.57612440000003,tiendatienda mixta,region cali
20007034,10,6.3023868,-75.55077159999998,tienda j m,region medellin
20007043,10,6.2982106,-75.5555128,granero mixto,region medellin
20007046,10,6.2711206,-75.55493489999998,mercados jonathan,region medellin
20007048,10,6.2958956,-75.55480859999999,el desvare puente rojo,region medellin
20007049,10,3.4435691,-76.5342926,tienda doralba,region cali
20007051,10,3.3742231,-76.529348,tienda mixta,region cali
